,Commodities___CL1-Comdty,Commodities___DJUBS-Index,Commodities___FN1-Comdty,Commodities___NG1-Comdty,Commodities___XAU-Curncy,Credit___MOVE-Index,Credit___VIX,Equities__AS51-Index_PX_LAST,Equities__CAC-Index_PX_LAST,Equities__CAC-Index_PX_VOLUME,Equities__CCMP-Index_PX_LAST,Equities__CCMP-Index_PX_VOLUME,Equities__HSI-Index_PX_LAST,Equities__HSI-Index_PX_VOLUME,Equities__INDU-Index_PX_LAST,Equities__INDU-Index_PX_VOLUME,Equities__KOSPI-Index_PX_LAST,Equities__KOSPI-Index_PX_VOLUME,Equities__NKY-Index_PX_LAST,Equities__NKY-Index_PX_VOLUME,Equities__SHCOMP-Index_PX_LAST,Equities__SHCOMP-Index_PX_VOLUME,Equities__SPX-Index_PX_LAST,Equities__SPX-Index_PX_VOLUME,Equities__TWSE-Index_PX_LAST,Equities__TWSE-Index_PX_VOLUME,Equities__UKX-Index_PX_LAST,Equities__UKX-Index_PX_VOLUME,Equities__VIX-Index_PX_LAST,Equities___000001.SS,Equities___399001.SZ,Equities___AXJO,Equities___BSESN,Equities___BVSP,Equities___DJI,Equities___FCHI,Equities___FTSE,Equities___GDAXI,Equities___GSPC,Equities___HSI,Equities___IXIC,Equities___KS11,Equities___N225,Equities___RTS.RS,Equities___STOXX50E,Equities___TWII,Equities___VIX,G10-FX;-Local-Markets___ADCV10-Curncy,G10-FX;-Local-Markets___AUDJPYV3M-Curncy,G10-FX;-Local-Markets___AUDNZDV3M-Curncy,G10-FX;-Local-Markets___AUDUSDV3M-Curncy,G10-FX;-Local-Markets___BPCV1-Curncy,G10-FX;-Local-Markets___BPCV10-Curncy,G10-FX;-Local-Markets___BPCV2-Curncy,G10-FX;-Local-Markets___BPCV3-Curncy,G10-FX;-Local-Markets___EUCV1-Curncy,G10-FX;-Local-Markets___EUCV10-Curncy,G10-FX;-Local-Markets___EUCV2-Curncy,G10-FX;-Local-Markets___EUCV3-Curncy,G10-FX;-Local-Markets___EURCHFV3M-Curncy,G10-FX;-Local-Markets___EURCZKV3M-Curncy,G10-FX;-Local-Markets___EURGBPV3M-Curncy,G10-FX;-Local-Markets___EURJPYV3M-Curncy,G10-FX;-Local-Markets___EURNOKV3M-Curncy,G10-FX;-Local-Markets___EURPLNV3M-Curncy,G10-FX;-Local-Markets___EURSEKV3M-Curncy,G10-FX;-Local-Markets___EURUSDV3M-Curncy,G10-FX;-Local-Markets___GBPUSDV3M-Curncy,G10-FX;-Local-Markets___JYCV10-Curncy,G10-FX;-Local-Markets___NZDJPYV3M-Curncy,G10-FX;-Local-Markets___NZDUSDV3M-Curncy,G10-FX;-Local-Markets___SFCV10-Curncy,G10-FX;-Local-Markets___USCV1-Curncy,G10-FX;-Local-Markets___USCV10-Curncy,G10-FX;-Local-Markets___USCV2-Curncy,G10-FX;-Local-Markets___USCV3-Curncy,G10-FX;-Local-Markets___USDCADV3M-Curncy,G10-FX;-Local-Markets___USDCHFV3M-Curncy,G10-FX;-Local-Markets___USDCNYV3M-Curncy,G10-FX;-Local-Markets___USDHKDV3M-Curncy,G10-FX;-Local-Markets___USDILSV3M-Curncy,G10-FX;-Local-Markets___USDINRV3M-Curncy,G10-FX;-Local-Markets___USDJPYV3M-Curncy,G10-FX;-Local-Markets___USDKRWV3M-Curncy,G10-FX;-Local-Markets___USDMXNV3M-Curncy,G10-FX;-Local-Markets___USDNOKV3M-Curncy,G10-FX;-Local-Markets___USDPLNV3M-Curncy,G10-FX;-Local-Markets___USDSEKV3M-Curncy,G10-FX;-Local-Markets___USDTRYV3M-Curncy,G10-FX;-Local-Markets___USDTWDV3M-Curncy,G10-FX;-Local-Markets___USDZARV3M-Curncy,Rates___ADSWAP10-Curncy,Rates___BPSW10-Curncy,Rates___BPSW2-Curncy,Rates___BPSW5-Curncy,Rates___CDSW10-Curncy,Rates___CL1-Comdty,Rates___CSIICAD-Index,Rates___EONIA-Index,Rates___EUSA10-Curncy,Rates___EUSA2-Curncy,Rates___EUSA5-Curncy,Rates___GACGB10-Index,Rates___GBTPGR10-Index,Rates___GCAN10YR-Index,Rates___GCAN5YR-Index,Rates___GDBR10-Index,Rates___GDBR2-Index,Rates___GDBR5-Index,Rates___GJGB10-Index,Rates___GSPG10YR-Index,Rates___GTCAD10Y-Govt,Rates___GTESP2Y-Govt,Rates___GTESP5Y-Govt,Rates___GTGBP10Y-Govt,Rates___GTGBP2Y-Govt,Rates___GTGBP5Y-Govt,Rates___GTIEP10Y-Govt,Rates___GTIEP2Y-Govt,Rates___GTIEP5Y-Govt,Rates___GTITL2Y-Govt,Rates___GTITL5Y-Govt,Rates___GTPTE10Y-Govt,Rates___GTPTE2Y-Govt,Rates___GTPTE5Y-Govt,Rates___JYBS2-Curncy,Rates___JYSW10-Index,Rates___NG1-Comdty,Rates___SONIO/N-Index,Rates___SPTSX-Index,Rates___US0003M-Index,Rates___USDAUD-CMPN-Curncy,Rates___USDCAD-CMPN-Curncy,Rates___USDJPY-CMPN-Curncy,Rates___USGG10YR-Index,Rates___USGG2YR-Index,Rates___USGG30YR-Index,Rates___USGG3M-Index,Rates___USGG5YR-Index,Rates___USGG6M-Index,Rates___USSW10-Curncy,Rates___USSW2-Comdty,Rates___USSW30-Curncy,Rates___USSW5-Comdty,epoch_since
Commodities___CL1-Comdty,1.0,0.6659342363112768,0.7921802200998893,0.1381285962072075,0.8294387894992769,-0.24774661869456463,-0.20226434549740246,0.7489570834295551,-0.12878250545703807,0.42371140269254276,0.4279848930830287,-0.6634989995957449,0.8547307755455499,0.5919057007856153,0.6892134466695534,-0.27260116785250393,0.918674747849038,-0.3552787234218744,0.014261000623724887,0.638478775496521,0.5027497665456746,0.6147962872307688,0.5233748034529273,-0.527255874184274,0.6628323540045495,-0.15630696866733923,0.48122640695586233,-0.28176846985570214,-0.20204031620527932,0.5026774221742855,0.7000432196476679,0.7489875595366571,0.9091254242778486,0.8947614075201871,0.6892540673180862,-0.12877104997346325,0.4812395418600928,0.6297367096696733,0.5234339288888099,0.8546909379472676,0.42790489145339977,0.9186469329674867,0.01429084169640585,0.8707337504830586,-0.24832083626722187,0.6622259365948674,-0.2020647629551843,0.30195670963291665,0.08490865428165041,-0.0850238147046129,-0.006874488659322588,0.49641093841708755,0.5167825634585469,0.5758293558833509,0.5922866251130154,0.4716212124485098,0.6031565873802274,0.5270548498265742,0.560464567138626,0.2818764924367209,-0.08128949987517464,-0.043978484437520574,0.045107503592849825,0.07642938658604241,-0.2260580200048754,-0.02919452819562013,-0.19489943968393025,-0.05295113254926279,-0.14391434871201927,0.06892827796062476,-0.03128691104448851,0.48032814584694156,0.45126493029987286,0.5174080383796574,0.5167495719125661,0.5484715880226032,0.20931679835725467,-0.14562180741417313,0.13642003642828787,-0.018524077043155857,0.23158225748246178,0.5153406836807948,0.011916395262834913,0.042255234541376245,-0.03988004273657156,0.060576929345060065,0.06431352776829324,0.0019193110981282646,0.09375681029087773,0.25226998812133683,-0.021641757887671496,-0.3073241008240142,-0.6390966606826111,-0.571441925852022,-0.6139378993982181,-0.7391855084572092,1.0,0.09074994802622666,-0.5049828428712477,-0.659843624910188,-0.4696737608577531,-0.5838646787982918,-0.43516534807873886,-0.10047979291300439,-0.7968904714944298,-0.7227860608896141,-0.693147316590411,-0.5444247482105032,-0.6257152200807626,-0.3221963634679301,0.010196041585462607,-0.7969118971533787,-0.20551072251148295,-0.10748446350078159,-0.6247280869989655,-0.606616625342872,-0.647355217638323,0.2917050012759106,-9.684667692133656e-06,0.10105579911400067,-0.25248291093059827,-0.1714103168624005,0.40400636543480717,0.305416893665219,0.3837087042184208,-0.5675058303603184,-0.21977806003648995,0.1381285962072075,-0.5140614982068695,0.88134588029159,-0.3628495404648687,-0.8791189395976818,-0.907896089084219,-0.6294096969139522,-0.6453907336280681,-0.5091201377342585,-0.6775146033350241,-0.42332228173800146,-0.6017203198932687,-0.41891311515899454,-0.6410978310963557,-0.4950744235291418,-0.6725620494163012,-0.598013458818151,0.8706600345863715
Commodities___DJUBS-Index,0.6659342363112768,1.0,0.49308041656999724,0.6846863257150131,0.29460002460819573,-0.20158648491453732,-0.34715761128206074,0.7354100070186992,0.12687225196879945,0.34775102935656693,0.03447259239455623,-0.3357745758747267,0.5515633767297645,0.3178165661110509,0.3759909089266616,0.041808424101348475,0.5296350682854172,-0.356827870556975,0.23900021302330193,0.361523259725836,0.4151269409355061,0.24363095563801465,0.2817564822260435,-0.13244174368003717,0.42852859601325927,0.027004967175582022,0.27715733601745435,0.19597576705052858,-0.34675099298059203,0.41513714398339935,0.43275961749884534,0.7354215758323172,0.4854396039395964,0.5653851782652153,0.37604004039187616,0.126907427193533,0.2771597479768671,0.23735665917144652,0.28182358285554593,0.5515106728470109,0.034412044786711234,0.5295940667239957,0.23901124897234002,0.7937246296933859,0.02430940704045591,0.42793917467553566,-0.3469130826972242,-0.34593673913776507,-0.20718207251705564,-0.1807007427550141,-0.1914650858636319,-0.13619851168260888,-0.14667789674218842,-0.09713155129675682,-0.07807901544891524,-0.12085132181237744,-0.005700907593415906,-0.08519359083968604,-0.08184264424659453,0.04995803282492115,-0.30098883782939667,-0.3131326662388595,-0.3158586274487536,-0.16216577394453663,-0.35031575452546426,-0.41989659328021284,-0.3446208868727588,-0.17299840610468054,-0.34561842824361894,-0.19052105417105575,-0.154621436555627,-0.06038597929028668,-0.09005652754738883,-0.05472875292764802,-0.07693932453835974,-0.06439683596493534,0.13040459871694401,-0.25477004038126944,0.33304214647285685,0.2610764532198465,0.004034153897777914,-0.007906751940589233,-0.26123168294715277,-0.19559351988180726,-0.3777101737971391,-0.12095072740690135,-0.20148517150944412,-0.22794600091271,0.2524707540104308,0.14175090123955728,0.015412680369804407,0.18141567324734723,-0.08080065431458543,0.04882865527217958,-0.022443372219638352,-0.2803615099810042,0.6659342363112768,-0.09568747856907002,-0.009638937408147188,-0.20575616049853646,0.02724280236646555,-0.09806935192317817,0.0674337651667714,-0.2986386532302759,-0.3457091499126367,-0.25459539920320273,-0.19833316033845952,-0.01453900687804748,-0.09698076912366943,0.21598460500152455,-0.2861956697482616,-0.3456292799426918,0.02711050563177638,-0.12234139027279702,-0.03997952830729749,0.020737079204204388,-0.04214213649119729,-0.022585052524354214,0.050964744557396864,0.02201567282678211,0.020811655881285286,-0.13144899395344062,-0.029218451660108016,0.10872712472373343,0.04815926313336809,0.04339223772438817,0.2667880687527866,0.6846863257150131,0.11080458015243111,0.6871459102693428,0.11233254810137185,-0.6486190570928816,-0.6939559708873577,-0.17198466496068263,-0.1616747940238402,-0.003616120120409597,-0.2344914443084567,0.05288784802438116,-0.09478664325688786,0.06906220493612875,-0.1648355304722898,0.011593365147780752,-0.21107777659706767,-0.09567561292444167,0.3879327422947355
Commodities___FN1-Comdty,0.7921802200998893,0.49308041656999724,1.0,0.1747924906642714,0.7279515607875344,-0.1686005941395114,-0.07290050865066704,0.5296511737324312,-0.19934678097133343,0.3452751884942227,0.3547224681582799,-0.5452906188885958,0.6140229577256994,0.48086277041473324,0.573630843435668,-0.21252037259945045,0.7348599603785348,-0.27274551386620816,-0.058186427513339675,0.607250538697807,0.18986405674391363,0.41118574160727256,0.4300659304605838,-0.4598269974176558,0.3851098490233172,-0.24714047545575607,0.3661204232658387,-0.2977266394463484,-0.07245891669786446,0.18985476448661068,0.4049056224614578,0.5296784712145912,0.717491233125068,0.6653916033639665,0.5736700466012589,-0.19934352211171022,0.3661363763971864,0.49593063124238684,0.43012268451209185,0.6139819588733114,0.3546522977549469,0.734808434780408,-0.05818245543268684,0.6260021164750856,-0.2981620588101809,0.384637362218608,-0.07294540995099624,0.3586178264386972,0.14168390811817516,-0.028238957286796956,0.10180063984251714,0.449674516091545,0.5422231629848215,0.549086187705811,0.588926525510522,0.5277383999559804,0.6234501743925612,0.5593935555053231,0.5798345840488267,0.33143738161922504,0.022033634917438694,0.050906816378988605,0.15975844360318306,0.18319831881325355,-0.08809394816090543,0.07655796471172072,-0.01450823350384211,0.06471133308459773,0.08642184832766932,0.10464947459250405,0.04054667750515973,0.5282730197769611,0.3746100284971218,0.5554820480706585,0.4641406259112262,0.5306433030762102,0.22144462641896265,0.014242955021995376,0.2598430013792668,0.04213197620127664,0.2332675865500338,0.55397969984104,0.09771242685902565,0.2012460145948994,0.14265634214012865,0.15224213181409788,0.20388262627782622,0.09531068027383117,0.07840218288030354,0.30787761288749577,0.06998933422971641,-0.48203058841577,-0.6678893598133729,-0.5612528673158357,-0.6294557268895411,-0.7257610810590283,0.7921802200998893,-0.006962006453853819,-0.4625690614409596,-0.6644605549992961,-0.47935286250327325,-0.593210307005151,-0.5766477222376672,-0.09155419832760513,-0.7634287690868107,-0.6984754564384136,-0.7048732885020034,-0.5456249511739577,-0.6380226566310817,-0.3813818018527779,0.024932249436054262,-0.7634401241770773,-0.20162131873827935,-0.09361866787683347,-0.6660500704673915,-0.58419572550916,-0.6494872353405279,0.26441885766323503,-0.015940378854968663,0.06812771914504298,-0.23650713878891957,-0.15586034962916656,0.3838188310794742,0.2877280021274827,0.3542103098940117,-0.5547746906682335,-0.3013561373131679,0.1747924906642714,-0.4713895121280976,0.660900250065167,-0.32243959979936543,-0.685472186084975,-0.7343606980899017,-0.5580345549282126,-0.6562261738169792,-0.4797469436196893,-0.7146735961900261,-0.3970043617543136,-0.5942566914710181,-0.38867046985572457,-0.6374416071001093,-0.4611775849454794,-0.6812967160591306,-0.5802462376706642,0.7629003296126303
Commodities___NG1-Comdty,0.1381285962072075,0.6846863257150131,0.1747924906642714,1.0,-0.2848088595680303,-0.0002672919071425483,-0.18690631632900223,0.35177268215480867,0.27832265313368354,0.06149932185707007,-0.19311356222290366,0.08717999557219622,0.059694635500305654,-0.0160930348410499,-0.014472417432951017,0.26116036275814375,-0.04940016432847929,-0.19716913358967025,0.33258875929216974,0.06556243088625634,0.07234654777703697,-0.1518508731435926,0.02651627714936583,0.22517067962245046,-0.02487344773157893,0.053755492934046134,0.029702999512610538,0.3755117071467647,-0.18635944627037873,0.0723695827977321,-0.03867437822825562,0.35176323534142734,-0.061044047710065844,0.017496064176263426,-0.0144353642051922,0.27835777302790915,0.02969441252565425,-0.09522552661508359,0.026573814950741757,0.05965042734367352,-0.19314534443602532,-0.04943926778749797,0.3325089010411166,0.2516473683565442,0.23985330563224766,-0.025030539920475922,-0.18697146069033924,-0.617548655975218,-0.20797106591810746,-0.09758443654197022,-0.15005909338008133,-0.44988876568048464,-0.54124454237185,-0.4853764759429665,-0.4955776603809334,-0.41971675689499255,-0.4171768830451948,-0.42258480507291124,-0.44166714336987,-0.1955541111244348,-0.24705220395900493,-0.22099931133522452,-0.31803372288074944,-0.1771786241288997,-0.18308667543568977,-0.4215994932256635,-0.21740325675976677,-0.07060321340029838,-0.29850468799471475,-0.19939648693047357,-0.103793349453439,-0.42388340405422714,-0.4327826961267184,-0.43870161528276397,-0.4513181192297941,-0.4603325980473893,0.06595668546021195,-0.15031780534661018,0.33171284523549366,0.21982912335024227,-0.06048908612105138,-0.22961263463495712,-0.18250459586751325,-0.14303347201109934,-0.3407173615978527,-0.10732466709595433,-0.23501451228905845,-0.21474404237850775,0.20255372364685537,0.0836075328395111,0.04032128016710455,0.37236160926113165,0.33733307834932225,0.43291891450051645,0.38924544823695884,0.16493118747623534,0.1381285962072075,-0.20184423097305626,0.3663958829205278,0.1892585938701243,0.35334663986281917,0.26705765902434053,0.3331617510031153,-0.4353609959002041,0.13234718378043997,0.18931317975585105,0.21371003800067878,0.35643269525758897,0.29606399747791834,0.40227341608208284,-0.5201217276856313,0.13254456098580528,0.05870487082096862,-0.23782673568605203,0.3728563943000359,0.42082173250124083,0.3891944615937366,-0.4581345534199633,-0.11702759158222543,-0.23012637709394046,0.11303986958762914,-0.1671703025050189,-0.48314022596899836,-0.2479767621783089,-0.3796268053366929,0.48373841323850897,0.4257172816812829,1.0,0.4948139411788541,0.20543070003906277,0.4200601003909422,-0.09006860789694567,-0.15129696434768375,0.30882510093439497,0.25478476168671343,0.35604494450096924,0.1634361024133781,0.36560911314280903,0.311197733989713,0.38637288843271417,0.2589420688681004,0.37772843562578423,0.21069903257988962,0.3211460703602079,-0.13116599502571238
Commodities___XAU-Curncy,0.8294387894992769,0.29460002460819573,0.7279515607875344,-0.2848088595680303,1.0,-0.2565739551695551,-0.04513853360216084,0.47281976112238056,-0.39030336183630765,0.4290553185879424,0.40652104701558084,-0.7321921960873713,0.7253424246632493,0.5800853582168097,0.5706440132784961,-0.35082028060494286,0.8958083816852168,-0.2087240417372613,-0.2950131624723975,0.6315789905493098,0.37647058004122413,0.6811701091676801,0.36740389062845913,-0.6219228531792161,0.5535918843530981,-0.1684005635185263,0.33476855277875267,-0.45340195119751486,-0.044954266433047646,0.37642245417997094,0.6606931097748268,0.47285022265215293,0.8877332193815288,0.8556207836548981,0.5706773079386115,-0.39030260650424314,0.33478715454192687,0.5399673085965169,0.36743660016406493,0.7253107427742205,0.40645573431627974,0.8957535216506881,-0.29498280556152867,0.6843831954650853,-0.48592769830496296,0.5530466320971861,-0.04510908656570455,0.6624062291778094,0.22997464023754663,-0.04062950662096638,0.14178567647434429,0.7689940524629867,0.8273793096610326,0.8641179477049596,0.8891741070831484,0.7280006135412337,0.850737158255112,0.7812653947867337,0.8251924714019192,0.48016667489156256,0.15156157690620944,0.16169672523121126,0.2795774153803765,0.28338612471866276,0.007211604321199871,0.2908265102467479,0.043942661677036594,0.09349280407755468,0.08891778485889228,0.19730447593807382,0.08453018963715832,0.754122230680675,0.7253768382357617,0.8327348787093471,0.7951979927233093,0.838254463343461,0.27403467611213495,0.03969014807985257,0.02716595853692254,-0.04682019162035257,0.28099759715313005,0.630945228857628,0.10832904989221254,0.21759602275916567,0.24914720215568323,0.22974015857698582,0.3221914850412414,0.22952268877570162,0.0043178548064790245,0.29433304486239587,0.053650407422975305,-0.6177566665108729,-0.890613240090045,-0.8604324450721335,-0.8898117517552666,-0.9061557312758377,0.8294387894992769,0.17404102511678468,-0.760905315172008,-0.831840801463719,-0.7374981424193743,-0.8009293550261197,-0.7139681429816875,0.08126729320984112,-0.9254365412870735,-0.8879869844533487,-0.8752269190246215,-0.8104090966140495,-0.8547408569573541,-0.573889184405935,0.24967593784144582,-0.9255307307147577,-0.28059022271978823,-0.023166248555062552,-0.8914272054775297,-0.8820386015742202,-0.9154640922012395,0.587805548937623,0.09340564395943017,0.23439838694850285,-0.35491566674454184,-0.12827318687157818,0.672206959124909,0.45850855271154206,0.5927999984970598,-0.8730633125874365,-0.5194319181931438,-0.2848088595680303,-0.8239046871532517,0.6919650343277896,-0.6228136884299589,-0.8397150483399356,-0.824879948096013,-0.8617145750380829,-0.8629881363858035,-0.7410250235282527,-0.8533542264007613,-0.6482184333424443,-0.8334016803315814,-0.6551029188708087,-0.8634128649203823,-0.7427184763619991,-0.8764900016197518,-0.8372002317582026,0.9358057089272652
Credit___MOVE-Index,-0.24774661869456463,-0.20158648491453732,-0.1686005941395114,-0.0002672919071425483,-0.2565739551695551,1.0,0.7616747437898427,-0.35860254665906804,-0.2389830690153873,0.1870051552200975,-0.46991622010725326,0.22133045819862454,-0.28227080079276423,0.19346186674871307,-0.5578066288074816,0.35050926760387413,-0.3185617596270445,0.30402691770816553,-0.3529130770931717,-0.1492648490621737,0.10850223667424236,-0.08898141753599827,-0.5840479918108291,0.34778916824588635,-0.37999987821309145,0.24777473309396245,-0.5419371467204513,0.17876699841270596,0.7608578552279376,0.10850276440352304,0.04373443763027355,-0.35841454070114626,-0.2988466491349586,-0.19241030711966414,-0.557603651658377,-0.23894514727584149,-0.541755245776092,-0.42038027588996985,-0.5838673560379475,-0.2820620842456576,-0.46964573150050504,-0.3183561854084743,-0.35281349779578086,-0.27800034177223526,-0.14314279521013168,-0.379626383968934,0.7615413296445747,-0.13451925015754979,0.6466975884047356,0.5691841011186672,0.6690787394780427,0.0504778405532113,-0.26606369969809135,-0.08040851372216253,-0.1700274924710217,-0.25086873683268035,-0.364358456586107,-0.2941652633609694,-0.2715423512488675,0.31968698330154044,0.5809710941614921,0.5375277650509055,0.5136791986534077,0.5364933757992225,0.4644791029781137,0.5282625565931637,0.5892441264222775,0.6140442844787306,-0.24348352307851465,0.6190588053584045,0.6493664454727146,-0.41448947730037045,0.18495296095528238,-0.06652336869527277,0.07040956085011345,-0.02623935190863089,0.5688369428751013,0.5993306311433904,0.2293150326952249,0.13037553981170752,0.6778656787636911,0.23520430473172393,0.632495035207622,0.5948234890370574,0.4971256879574705,0.5876889277913372,0.4525451050914273,0.5801173580986786,0.4821542681619124,0.4445763742578307,0.5947560385882654,0.30486275858091205,0.2837663105290347,0.18936658428460795,0.2530156736501296,0.20077716228533313,-0.24774661869456463,0.09218250844110229,0.28508063898207897,0.40440574300335747,0.29501039092612646,0.3649162031348381,0.2991333605277615,0.1813663106379706,0.2530212245372833,0.14168273189073197,0.3731781334139216,0.22913387907586735,0.3143265679949119,0.15784593427412602,0.031344755923431604,0.253343252267605,0.061868848865629544,0.05753024677257065,0.2811492065587545,0.12395415537159521,0.21126881369143116,-0.03440846396259799,0.15661974062511727,0.08947619747017091,0.163220076663324,0.16843328995637588,-0.16417484926311007,-0.09618108050919692,-0.1487368393546687,0.035913327303463465,0.06936710072696074,-0.0002672919071425483,0.11654615446589815,-0.4084489780960224,-0.06108970462074182,0.3409327784364824,0.2939898671413742,0.10238170773537586,0.1149351008499617,-0.09802610619797175,0.17191956718839502,-0.1890408514490617,0.020730568108761505,-0.17108876977513998,0.13767324787428872,-0.024509888435827253,0.12839299502408166,0.09505504599863929,-0.2608679461551553
Credit___VIX,-0.20226434549740246,-0.34715761128206074,-0.07290050865066704,-0.18690631632900223,-0.04513853360216084,0.7616747437898427,1.0,-0.36900354247053085,-0.2882498787137736,0.30290471197444774,-0.367187660490928,0.1730593154228209,-0.24119647469059646,0.2883047494209158,-0.5237676856489543,0.37801729107925636,-0.21658013582095514,0.30281960436384464,-0.41375521150986244,-0.06400538910926283,0.09413598549322418,0.035276384246822515,-0.5495136674958019,0.3147195034834588,-0.38008310336838474,0.046097671744331374,-0.46154981525692135,0.06613852315276854,0.999432276090864,0.09413513898865858,0.08504484519375834,-0.36886022815434794,-0.1882703213041657,-0.11168371698203969,-0.5236406716583908,-0.28822351421087605,-0.4613811476100668,-0.30510554981022436,-0.5494426339179168,-0.24101812802105702,-0.36693359320152424,-0.21644882311680316,-0.4136848975453054,-0.2715390575141837,-0.20943989726200343,-0.37956433739415457,0.9999442554153583,0.11929422409483505,0.8024808554692254,0.7258125134666601,0.7828313549427162,0.22459383388358134,-0.03252761117777179,0.12495449492990748,0.05781017726701309,-0.04856157776017658,-0.1478747824534429,-0.08272325760247165,-0.06082020353993018,0.48030984601722804,0.7333102992386163,0.6840689599117339,0.7262142473274217,0.6684594969292418,0.5948617072614621,0.7079109469416732,0.7364944727323033,0.709952491779583,-0.18528217729308039,0.767405434693736,0.7598327269689954,-0.17438959366373316,0.30539791562683005,0.14229012391042728,0.21759603289732476,0.14843639140511422,0.5893659314043904,0.6984199964255535,0.14157069310705211,0.0164047695279069,0.7215347481422483,0.4648230927624696,0.6969761008763842,0.7714287043433421,0.7500781559241307,0.7038694858337934,0.6582453373688039,0.7141722200047743,0.47031820649449774,0.5538215572750046,0.5478936261550815,0.029792058892063763,0.057354885515473325,-0.023827286461910516,0.02416956127125403,0.0050533093293933734,-0.20226434549740246,0.3413595617045536,0.16989185509302165,0.2241159711016504,0.1484824099593778,0.192295307661069,0.020487747097337,0.2969785392556893,0.06955305805708356,-0.011012238822490103,0.1590182153131903,0.06369948522177901,0.11395441962707685,0.00612352455233517,0.16971861330397262,0.06982612413901776,0.09396282989015782,0.14698247474465714,0.024985566885158603,-0.08535275445940056,-0.018605524621334663,0.13597887415933188,0.24445615619319175,0.19859233076824664,0.18381056911417154,0.24179414476753638,0.05343008840033855,0.09641011230860323,0.05522382810801105,-0.19941464066237802,-0.06966407909701901,-0.18690631632900223,-0.06945686758182046,-0.35209009075693676,-0.07365360080633368,0.31157408594468267,0.23948907015827098,-0.09649375099288066,-0.06762951625620942,-0.1688558479619261,-0.04642252104072113,-0.19535407728733772,-0.12090816946586974,-0.18717824331763525,-0.03602806328098989,-0.10116436815549862,-0.07072397011772315,-0.04504663499489444,-0.10843669054216436
Equities__AS51-Index_PX_LAST,0.7489570834295551,0.7354100070186992,0.5296511737324312,0.35177268215480867,0.47281976112238056,-0.35860254665906804,-0.36900354247053085,1.0,0.29103971916292265,0.2994454199881426,0.3499047690668462,-0.42105535791764837,0.8276031169997253,0.49047209324007474,0.7098229366467417,-0.11544579524441666,0.7773684015809702,-0.40035474953786016,0.4397089256518154,0.5513014886635985,0.6614765780008711,0.5632865518016478,0.6156042205796031,-0.27618372474328445,0.6743123684198039,-0.0368687594422083,0.63654631929098,-0.009887658285508092,-0.3684778512175751,0.6615727655355017,0.6703872389336899,0.999998790056216,0.7760093406573364,0.7455514881774954,0.7098058953948341,0.29104082334982234,0.6364107640753665,0.661594572089691,0.615513899575818,0.8275156678204685,0.34949002888939495,0.7772822579932134,0.4396208955781172,0.8905079012644052,0.15578162069352142,0.6735990068620002,-0.3685789159505143,-0.16724176706849217,-0.10250657445261398,-0.1345618583950994,-0.22717676775451087,0.14776138803686653,0.06641333702571048,0.17139007735302522,0.16940091998745804,0.15842912227903005,0.191685992286424,0.18045294567656076,0.16638270809280742,-0.019727321072255326,-0.37175674409863935,-0.3203383088802207,-0.23020893643917403,-0.13936480509545524,-0.3904660609190587,-0.2698531319202882,-0.508528470928057,-0.23400650064610742,-0.417230498724394,-0.07702028406565432,-0.17732392650003523,0.11773101206567094,0.048232006175380905,0.048376590633112296,0.07617777287453575,0.0921728970394924,0.06476153172478315,-0.5044299216973225,0.0835421839777636,-0.010279534405834968,-0.03599809112691097,0.24592654633229036,-0.18833410480319032,-0.21300866690746534,-0.29747734496200906,-0.2294505227974771,-0.22897744150030036,-0.28989296046323954,0.08647767778917666,0.015093394135225126,-0.17080925720112927,-0.0049628587457919,-0.26716038785549656,-0.17918942680658737,-0.22182785360529284,-0.4128766347761876,0.7489570834295551,-0.07141339799239112,-0.1651080066223644,-0.3776947560826435,-0.12992762120911094,-0.2663506805260854,-0.10329165411457523,-0.32623422892008347,-0.4835391033958347,-0.36576105077893817,-0.3811989161953112,-0.16380213643853872,-0.26850739782281197,0.04191448813431497,-0.2655827884393971,-0.4835236525636278,-0.08498615634729034,-0.1762508074747459,-0.2261937013166478,-0.1970560880517773,-0.23090712124299556,-0.09623250011368258,-0.13558410678799312,-0.13024262766405528,-0.12186094772209154,-0.224221578708014,-0.017367617138586526,0.024054141687603007,0.01663629418183842,-0.09339666655403968,0.15035629246129398,0.35177268215480867,-0.11617327122470363,0.8932563933361743,0.0654930610493158,-0.6857352693978159,-0.7773572413608214,-0.17677764284096534,-0.2510215258678258,-0.07765755651770455,-0.35377557305442525,0.018577923428522384,-0.177028218952175,0.020899286185197964,-0.263560558144877,-0.07837786981066948,-0.32082825044399094,-0.19507040208465848,0.6209601498657473
